LandisData "Dynamic Input Data"

>> Warning - This is a bias-corrected file

>> The following multiplier was applied to all species's original maxB and maxANPP
>>	multiplier
>>	0.55

>> The following species' parameters (maxANPP and maxB) have also been modified

>>	species		averageMaxBiomassTarget	finalMultiplier
0	418_3	FAGU.GRA	0.33	540	7337
0	418_3	FRAX.AME	0.353	271	3638
0	418_3	LARI.LAR	0.598	245	2471
0	418_3	PICE.GLA	0.445	800	8856
0	418_3	PICE.MAR	0.379	750	7776
0	418_3	PICE.RUB	0.31	1328	10610
0	418_3	PINU.BAN	0.598	949	7479
0	418_3	PINU.RES	0.487	806	7457
0	418_3	PINU.STR	0.445	604	5811
0	418_3	POPU.TRE	0.598	895	6110
0	418_3	QUER.RUB	0.379	884	10311
0	418_3	THUJ.SPP.ALL	0.33	529	5206
0	418_3	TSUG.CAN	0.292	362	5000
0	418_4	ABIE.BAL	0.487	971	6706
0	418_4	ACER.RUB	0.445	793	3834
0	418_4	ACER.SAH	0.33	588	6145
0	418_4	BETU.ALL	0.353	532	4151
0	418_4	BETU.PAP	0.537	479	2880
0	418_4	FAGU.GRA	0.292	426	6668
0	418_4	FRAX.AME	0.208	205	3279
0	418_4	LARI.LAR	0.537	267	2504
0	418_4	PICE.GLA	0.445	851	9196
0	418_4	PICE.MAR	0.379	766	8199
0	418_4	PICE.RUB	0.292	1582	10063
0	418_4	PINU.BAN	0.537	934	7533
0	418_4	PINU.RES	0.41	762	7005
0	418_4	PINU.STR	0.379	520	5299
0	418_4	POPU.TRE	0.598	977	6191
0	418_4	QUER.RUB	0.292	804	10089
0	418_4	THUJ.SPP.ALL	0.292	427	4744
0	418_4	TSUG.CAN	0.237	339	4723
0	418_5	ABIE.BAL	0.487	1101	7030
0	418_5	ACER.RUB	0.445	569	4555
0	418_5	ACER.SAH	0.379	873	7154
0	418_5	BETU.ALL	0.445	624	4692
0	418_5	BETU.PAP	0.537	554	3039
0	418_5	FAGU.GRA	0.33	622	7288
0	418_5	FRAX.AME	0.379	381	4192
0	418_5	LARI.LAR	0.598	313	2700
0	418_5	PICE.GLA	0.445	993	9527
0	418_5	PICE.MAR	0.379	892	8552
0	418_5	PICE.RUB	0.31	1347	10545
0	418_5	PINU.BAN	0.598	1059	7654
0	418_5	PINU.RES	0.487	899	8000
0	418_5	PINU.STR	0.445	674	6305
0	418_5	POPU.TRE	0.598	1088	6320
0	418_5	QUER.RUB	0.379	1147	11796
0	418_5	THUJ.SPP.ALL	0.33	586	5329
0	418_5	TSUG.CAN	0.292	437	5299
0	421_1	ABIE.BAL	0.487	845	6265
0	421_1	ACER.RUB	0.537	638	4634
0	421_1	ACER.SAH	0.445	585	6445
0	421_1	BETU.ALL	0.445	660	4828
0	421_1	BETU.PAP	0.598	488	2950
0	421_1	FAGU.GRA	0.379	745	7878
0	421_1	FRAX.AME	0.41	486	4326
0	421_1	LARI.LAR	0.598	272	2235
0	421_1	PICE.GLA	0.445	851	9179
0	421_1	PICE.MAR	0.41	695	7451
0	421_1	PICE.RUB	0.353	1656	10425
0	421_1	PINU.BAN	0.598	1040	7777
0	421_1	PINU.RES	0.487	964	8259
0	421_1	PINU.STR	0.445	800	6320
0	421_1	POPU.TRE	0.672	947	6050
0	421_1	QUER.RUB	0.41	904	11216
0	421_1	THUJ.SPP.ALL	0.379	634	5589
0	421_1	TSUG.CAN	0.292	528	5652
0	421_2	ABIE.BAL	0.487	896	6576
0	421_2	ACER.RUB	0.537	628	4839
0	421_2	ACER.SAH	0.445	778	6828
0	421_2	BETU.ALL	0.445	757	4946
0	421_2	BETU.PAP	0.598	538	3041
0	421_2	FAGU.GRA	0.41	785	8126
0	421_2	FRAX.AME	0.41	544	4489
0	421_2	LARI.LAR	0.598	311	2417
0	421_2	PICE.GLA	0.487	957	9315
0	421_2	PICE.MAR	0.41	760	7786
0	421_2	PICE.RUB	0.353	2246	10245
0	421_2	PINU.BAN	0.598	1084	7746
0	421_2	PINU.RES	0.487	982	8217
0	421_2	PINU.STR	0.445	827	6373
0	421_2	POPU.TRE	0.763	987	6195
0	421_2	QUER.RUB	0.41	813	11541
0	421_2	THUJ.SPP.ALL	0.379	654	5774
0	421_2	TSUG.CAN	0.31	571	5501
0	421_3	ABIE.BAL	0.487	1019	6760
0	421_3	ACER.RUB	0.487	668	4868
0	421_3	ACER.SAH	0.445	783	6981
0	421_3	BETU.ALL	0.445	747	4975
0	421_3	BETU.PAP	0.598	534	3042
0	421_3	FAGU.GRA	0.379	797	7952
0	421_3	FRAX.AME	0.41	531	4451
0	421_3	LARI.LAR	0.598	300	2649
0	421_3	PICE.GLA	0.445	1005	9339
0	421_3	PICE.MAR	0.41	732	8194
0	421_3	PICE.RUB	0.353	1446	10734
0	421_3	PINU.BAN	0.598	1110	7859
0	421_3	PINU.RES	0.487	967	8328
0	421_3	PINU.STR	0.445	832	6573
0	421_3	POPU.TRE	0.672	1015	6266
0	421_3	QUER.RUB	0.41	1318	11976
0	421_3	THUJ.SPP.ALL	0.353	683	5656
0	421_3	TSUG.CAN	0.292	558	5799
0	421_4	ABIE.BAL	0.487	1128	6914
0	421_4	ACER.RUB	0.487	663	4751
0	421_4	ACER.SAH	0.445	934	6870
0	421_4	BETU.ALL	0.445	702	5057
0	421_4	BETU.PAP	0.598	565	3101
0	421_4	FAGU.GRA	0.379	743	7948
0	421_4	FRAX.AME	0.41	510	4430
0	421_4	LARI.LAR	0.598	336	2728
0	421_4	PICE.GLA	0.445	1030	9744
0	421_4	PICE.MAR	0.379	862	8696
0	421_4	PICE.RUB	0.33	1328	11194
0	421_4	PINU.BAN	0.598	1101	7740
0	421_4	PINU.RES	0.487	937	8290
0	421_4	PINU.STR	0.445	815	6355
0	421_4	POPU.TRE	0.598	1109	6364
0	421_4	QUER.RUB	0.41	1243	11959
0	421_4	THUJ.SPP.ALL	0.353	674	5466
0	421_4	TSUG.CAN	0.292	540	5509
0	421_5	ABIE.BAL	0.487	1128	7164
0	421_5	ACER.RUB	0.445	611	4690
0	421_5	ACER.SAH	0.379	961	6904
0	421_5	BETU.ALL	0.445	646	4908
0	421_5	BETU.PAP	0.537	584	3016
0	421_5	FAGU.GRA	0.33	669	7619
0	421_5	FRAX.AME	0.379	455	4243
0	421_5	LARI.LAR	0.598	369	2857
0	421_5	PICE.GLA	0.445	1057	9577
0	421_5	PICE.MAR	0.379	904	8747
0	421_5	PICE.RUB	0.33	1283	10782
0	421_5	PINU.BAN	0.598	1098	7754
0	421_5	PINU.RES	0.487	936	7870
0	421_5	PINU.STR	0.445	714	6216
0	421_5	POPU.TRE	0.598	1125	6475
0	421_5	QUER.RUB	0.379	1113	12330
0	421_5	THUJ.SPP.ALL	0.33	626	5368
0	421_5	TSUG.CAN	0.292	435	5191
0	437_3	ABIE.BAL	0.445	639	5560
0	437_3	ACER.RUB	0.208	450	3036
0	437_3	ACER.SAH	0.292	432	4348
0	437_3	BETU.ALL	0.33	305	3512
0	437_3	BETU.PAP	0.537	320	2511
0	437_3	FAGU.GRA	0.261	406	5236
0	437_3	FRAX.AME	0	0	0
0	437_3	LARI.LAR	0.537	238	2204
0	437_3	PICE.GLA	0.445	502	7387
0	437_3	PICE.MAR	0.379	645	6834
0	437_3	PICE.RUB	0.261	1776	9553
0	437_3	PINU.BAN	0.537	683	6937
0	437_3	PINU.RES	0.31	635	5795
0	437_3	PINU.STR	0.292	466	4272
0	437_3	POPU.TRE	0.537	662	5427
0	437_3	QUER.RUB	0.261	1140	7719
0	437_3	THUJ.SPP.ALL	0.261	391	4314
0	437_3	TSUG.CAN	0.216	291	3651
0	439_1	ABIE.BAL	0.487	1159	6918
0	439_1	ACER.RUB	0.445	607	4642
0	439_1	ACER.SAH	0.445	829	7122
0	439_1	BETU.ALL	0.445	648	4722
0	439_1	BETU.PAP	0.598	543	3073
0	439_1	FAGU.GRA	0.33	705	7462
0	439_1	FRAX.AME	0.379	492	4202
0	439_1	LARI.LAR	0.598	350	2728
0	439_1	PICE.GLA	0.445	1011	9312
0	439_1	PICE.MAR	0.379	799	8445
0	439_1	PICE.RUB	0.33	1395	10610
0	439_1	PINU.BAN	0.598	1071	7747
0	439_1	PINU.RES	0.487	997	7847
0	439_1	PINU.STR	0.445	739	6122
0	439_1	POPU.TRE	0.598	1098	6294
0	439_1	QUER.RUB	0.379	1230	11684
0	439_1	THUJ.SPP.ALL	0.33	656	5472
0	439_1	TSUG.CAN	0.292	492	5406
0	439_2	ABIE.BAL	0.487	1101	6846
0	439_2	ACER.RUB	0.445	560	4476
0	439_2	ACER.SAH	0.379	833	6918
0	439_2	BETU.ALL	0.445	590	4673
0	439_2	BETU.PAP	0.537	544	2935
0	439_2	FAGU.GRA	0.33	636	7545
0	439_2	FRAX.AME	0.379	417	4021
0	439_2	LARI.LAR	0.598	322	2654
0	439_2	PICE.GLA	0.445	965	9188
0	439_2	PICE.MAR	0.379	799	8291
0	439_2	PICE.RUB	0.31	1216	10429
0	439_2	PINU.BAN	0.537	1079	7611
0	439_2	PINU.RES	0.487	994	7640
0	439_2	PINU.STR	0.445	679	6202
0	439_2	POPU.TRE	0.598	1059	6202
0	439_2	QUER.RUB	0.379	1017	11250
0	439_2	THUJ.SPP.ALL	0.31	639	5271
0	439_2	TSUG.CAN	0.292	419	5315
0	439_3	ABIE.BAL	0.487	838	6531
0	439_3	ACER.RUB	0.445	510	4274
0	439_3	ACER.SAH	0.379	691	6216
0	439_3	BETU.ALL	0.445	548	4472
0	439_3	BETU.PAP	0.537	496	2845
0	439_3	FAGU.GRA	0.33	586	7175
0	439_3	FRAX.AME	0.379	328	3800
0	439_3	LARI.LAR	0.598	290	2543
0	439_3	PICE.GLA	0.445	820	8904
0	439_3	PICE.MAR	0.379	708	7780
0	439_3	PICE.RUB	0.33	1694	9941
0	439_3	PINU.BAN	0.598	974	7612
0	439_3	PINU.RES	0.487	824	7654
0	439_3	PINU.STR	0.445	637	5855
0	439_3	POPU.TRE	0.598	956	5999
0	439_3	QUER.RUB	0.379	911	10680
0	439_3	THUJ.SPP.ALL	0.33	590	5170
0	439_3	TSUG.CAN	0.292	379	5149
0	439_4	ABIE.BAL	0.487	817	5947
0	439_4	ACER.RUB	0.445	541	4102
0	439_4	ACER.SAH	0.379	727	6120
0	439_4	BETU.ALL	0.445	510	4482
0	439_4	BETU.PAP	0.537	430	2691
0	439_4	FAGU.GRA	0.33	516	7228
0	439_4	FRAX.AME	0.379	265	3510
0	439_4	LARI.LAR	0.598	258	2312
0	439_4	PICE.GLA	0.445	662	8182
0	439_4	PICE.MAR	0.379	600	7162
0	439_4	PICE.RUB	0.33	2439	10324
0	439_4	PINU.BAN	0.598	871	7413
0	439_4	PINU.RES	0.487	730	7336
0	439_4	PINU.STR	0.445	572	5717
0	439_4	POPU.TRE	0.598	817	5832
0	439_4	QUER.RUB	0.379	953	9710
0	439_4	THUJ.SPP.ALL	0.33	550	5277
0	439_4	TSUG.CAN	0.292	324	4914
0	439_5	ABIE.BAL	0.487	848	6726
0	439_5	ACER.RUB	0.445	552	4489
0	439_5	ACER.SAH	0.445	723	7082
0	439_5	BETU.ALL	0.445	629	4685
0	439_5	BETU.PAP	0.598	514	2895
0	439_5	FAGU.GRA	0.33	652	7598
0	439_5	FRAX.AME	0.379	404	4021
0	439_5	LARI.LAR	0.598	323	2559
0	439_5	PICE.GLA	0.445	927	8947
0	439_5	PICE.MAR	0.379	748	8036
0	439_5	PICE.RUB	0.33	1662	10634
0	439_5	PINU.BAN	0.598	1041	7627
0	439_5	PINU.RES	0.487	964	7749
0	439_5	PINU.STR	0.445	698	6177
0	439_5	POPU.TRE	0.598	972	6172
0	439_5	QUER.RUB	0.379	945	11150
0	439_5	THUJ.SPP.ALL	0.33	634	5399
0	439_5	TSUG.CAN	0.292	429	5085
0	440_1	ABIE.BAL	0.445	831	6347
0	440_1	ACER.RUB	0.379	609	3548
0	440_1	ACER.SAH	0.33	632	5703
0	440_1	BETU.ALL	0.33	457	4107
0	440_1	BETU.PAP	0.537	450	2748
0	440_1	FAGU.GRA	0.292	409	6265
0	440_1	FRAX.AME	0.208	265	2961
0	440_1	LARI.LAR	0.537	320	2643
0	440_1	PICE.GLA	0.445	770	8901
0	440_1	PICE.MAR	0.379	703	7821
0	440_1	PICE.RUB	0.292	1537	9454
0	440_1	PINU.BAN	0.537	854	7338
0	440_1	PINU.RES	0.41	637	6312
0	440_1	PINU.STR	0.379	428	4876
0	440_1	POPU.TRE	0.537	903	5933
0	440_1	QUER.RUB	0.292	998	9212
0	440_1	THUJ.SPP.ALL	0.292	427	4773
0	440_1	TSUG.CAN	0.237	326	4267
0	440_2	ABIE.BAL	0.445	1040	6890
0	440_2	ACER.RUB	0.353	571	3790
0	440_2	ACER.SAH	0.33	685	6552
0	440_2	BETU.ALL	0.33	504	4143
0	440_2	BETU.PAP	0.537	491	2935
0	440_2	FAGU.GRA	0.261	435	6232
0	440_2	FRAX.AME	0	0	0
0	440_2	LARI.LAR	0.537	384	2867
0	440_2	PICE.GLA	0.445	949	9294
0	440_2	PICE.MAR	0.379	843	8551
0	440_2	PICE.RUB	0.292	1327	10156
0	440_2	PINU.BAN	0.537	956	7445
0	440_2	PINU.RES	0.41	703	6515
0	440_2	PINU.STR	0.379	453	5020
0	440_2	POPU.TRE	0.537	1074	6238
0	440_2	QUER.RUB	0.292	762	10231
0	440_2	THUJ.SPP.ALL	0.292	457	4922
0	440_2	TSUG.CAN	0.237	332	4202
0	440_3	ABIE.BAL	0.445	773	6039
0	440_3	ACER.RUB	0.353	541	3343
0	440_3	ACER.SAH	0.33	462	5113
0	440_3	BETU.ALL	0.33	379	3788
0	440_3	BETU.PAP	0.537	411	2656
0	440_3	FAGU.GRA	0.292	397	5893
0	440_3	FRAX.AME	0.208	333	2585
0	440_3	LARI.LAR	0.537	294	2443
0	440_3	PICE.GLA	0.445	635	8531
0	440_3	PICE.MAR	0.379	734	7360
0	440_3	PICE.RUB	0.292	1656	9622
0	440_3	PINU.BAN	0.537	812	7262
0	440_3	PINU.RES	0.41	654	6315
0	440_3	PINU.STR	0.353	437	4805
0	440_3	POPU.TRE	0.537	827	5727
0	440_3	QUER.RUB	0.292	787	8856
0	440_3	THUJ.SPP.ALL	0.292	405	4751
0	440_3	TSUG.CAN	0.237	316	4091
0	440_4	ABIE.BAL	0.445	889	6480
0	440_4	ACER.RUB	0.353	662	3449
0	440_4	ACER.SAH	0.31	553	5728
0	440_4	BETU.ALL	0.33	423	3780
0	440_4	BETU.PAP	0.537	454	2759
0	440_4	FAGU.GRA	0.261	411	6124
0	440_4	FRAX.AME	0	0	0
0	440_4	LARI.LAR	0.537	338	2692
0	440_4	PICE.GLA	0.445	777	8750
0	440_4	PICE.MAR	0.379	746	7949
0	440_4	PICE.RUB	0.261	1599	9555
0	440_4	PINU.BAN	0.537	843	7274
0	440_4	PINU.RES	0.33	695	6065
0	440_4	PINU.STR	0.31	451	4749
0	440_4	POPU.TRE	0.537	944	6051
0	440_4	QUER.RUB	0.292	800	9068
0	440_4	THUJ.SPP.ALL	0.261	437	4682
0	440_4	TSUG.CAN	0.216	338	3851
0	440_5	ABIE.BAL	0.445	964	6644
0	440_5	ACER.RUB	0.353	718	3567
0	440_5	ACER.SAH	0.33	600	6107
0	440_5	BETU.ALL	0.33	449	3944
0	440_5	BETU.PAP	0.537	475	2845
0	440_5	FAGU.GRA	0.261	411	6065
0	440_5	FRAX.AME	0	0	0
0	440_5	LARI.LAR	0.537	360	2749
0	440_5	PICE.GLA	0.445	877	9016
0	440_5	PICE.MAR	0.379	796	8322
0	440_5	PICE.RUB	0.292	1681	9851
0	440_5	PINU.BAN	0.537	891	7384
0	440_5	PINU.RES	0.33	708	6220
0	440_5	PINU.STR	0.31	421	4945
0	440_5	POPU.TRE	0.537	1015	6128
0	440_5	QUER.RUB	0.292	782	9561
0	440_5	THUJ.SPP.ALL	0.261	456	4799
0	440_5	TSUG.CAN	0.216	358	4165
0	441_1	ABIE.BAL	0.487	995	7037
0	441_1	ACER.RUB	0.537	687	4842
0	441_1	ACER.SAH	0.445	918	7268
0	441_1	BETU.ALL	0.445	779	4898
0	441_1	BETU.PAP	0.598	578	3106
0	441_1	FAGU.GRA	0.445	844	8332
0	441_1	FRAX.AME	0.41	615	4655
0	441_1	LARI.LAR	0.598	318	2663
0	441_1	PICE.GLA	0.445	1039	9595
0	441_1	PICE.MAR	0.41	778	8447
0	441_1	PICE.RUB	0.379	1437	11227
0	441_1	PINU.BAN	0.598	1117	7784
0	441_1	PINU.RES	0.487	1027	8618
0	441_1	PINU.STR	0.445	855	6829
0	441_1	POPU.TRE	0.672	1103	6360
0	441_1	QUER.RUB	0.41	1212	12307
0	441_1	THUJ.SPP.ALL	0.379	682	5750
0	441_1	TSUG.CAN	0.31	605	5924
0	441_2	ABIE.BAL	0.445	1040	6836
0	441_2	ACER.RUB	0.537	711	5050
0	441_2	ACER.SAH	0.445	928	7320
0	441_2	BETU.ALL	0.445	809	5007
0	441_2	BETU.PAP	0.598	560	3031
0	441_2	FAGU.GRA	0.445	884	8339
0	441_2	FRAX.AME	0.445	608	4743
0	441_2	LARI.LAR	0.598	271	2607
0	441_2	PICE.GLA	0.487	1004	9552
0	441_2	PICE.MAR	0.41	782	8213
0	441_2	PICE.RUB	0.379	1514	10963
0	441_2	PINU.BAN	0.672	1082	7703
0	441_2	PINU.RES	0.487	1070	8488
0	441_2	PINU.STR	0.487	861	6750
0	441_2	POPU.TRE	0.763	1009	6302
0	441_2	QUER.RUB	0.445	1292	12224
0	441_2	THUJ.SPP.ALL	0.379	692	5860
0	441_2	TSUG.CAN	0.33	607	5998
0	441_3	ABIE.BAL	0.537	804	6408
0	441_3	ACER.RUB	0.537	603	4904
0	441_3	ACER.SAH	0.445	797	6942
0	441_3	BETU.ALL	0.445	730	4924
0	441_3	BETU.PAP	0.598	509	3027
0	441_3	FAGU.GRA	0.445	845	8165
0	441_3	FRAX.AME	0.445	542	4551
0	441_3	LARI.LAR	0.598	252	2386
0	441_3	PICE.GLA	0.487	947	9020
0	441_3	PICE.MAR	0.41	828	7649
0	441_3	PICE.RUB	0.379	1801	10771
0	441_3	PINU.BAN	0.672	1052	7708
0	441_3	PINU.RES	0.487	1020	8331
0	441_3	PINU.STR	0.487	807	6673
0	441_3	POPU.TRE	0.763	955	6163
0	441_3	QUER.RUB	0.445	1032	11438
0	441_3	THUJ.SPP.ALL	0.379	669	5661
0	441_3	TSUG.CAN	0.33	559	5557
0	441_4	ABIE.BAL	0.487	1029	6668
0	441_4	ACER.RUB	0.537	655	4875
0	441_4	ACER.SAH	0.445	822	6967
0	441_4	BETU.ALL	0.445	756	5061
0	441_4	BETU.PAP	0.598	554	3017
0	441_4	FAGU.GRA	0.445	828	7971
0	441_4	FRAX.AME	0.445	578	4680
0	441_4	LARI.LAR	0.598	335	2562
0	441_4	PICE.GLA	0.445	980	9475
0	441_4	PICE.MAR	0.41	754	7916
0	441_4	PICE.RUB	0.379	1775	10628
0	441_4	PINU.BAN	0.598	1090	7745
0	441_4	PINU.RES	0.487	999	8405
0	441_4	PINU.STR	0.445	847	6526
0	441_4	POPU.TRE	0.672	1052	6341
0	441_4	QUER.RUB	0.41	1269	12060
0	441_4	THUJ.SPP.ALL	0.379	684	5609
0	441_4	TSUG.CAN	0.31	580	5645
0	441_5	ABIE.BAL	0.537	930	5970
0	441_5	ACER.RUB	0.537	634	4680
0	441_5	ACER.SAH	0.445	651	6349
0	441_5	BETU.ALL	0.487	696	4750
0	441_5	BETU.PAP	0.598	513	2956
0	441_5	FAGU.GRA	0.445	802	8222
0	441_5	FRAX.AME	0.445	502	4459
0	441_5	LARI.LAR	0.598	297	2196
0	441_5	PICE.GLA	0.487	835	8978
0	441_5	PICE.MAR	0.379	706	6966
0	441_5	PICE.RUB	0.379	2191	10634
0	441_5	PINU.BAN	0.672	1016	7608
0	441_5	PINU.RES	0.487	1008	8407
0	441_5	PINU.STR	0.487	811	6610
0	441_5	POPU.TRE	0.763	842	6003
0	441_5	QUER.RUB	0.445	807	10672
0	441_5	THUJ.SPP.ALL	0.379	659	5690
0	441_5	TSUG.CAN	0.33	556	5450
15	418_1	ABIE.BAL	0.487	1173	7366
15	418_1	ACER.RUB	0.537	807	5198
15	418_1	ACER.SAH	0.445	1169	7374
15	418_1	BETU.ALL	0.487	858	5249
15	418_1	BETU.PAP	0.598	593	3144
15	418_1	FAGU.GRA	0.445	970	8502
15	418_1	FRAX.AME	0.41	692	5130
15	418_1	LARI.LAR	0.672	359	2801
15	418_1	PICE.GLA	0.445	1035	9805
15	418_1	PICE.MAR	0.379	908	8603
15	418_1	PICE.RUB	0.379	1747	11653
15	418_1	PINU.BAN	0.672	1089	7820
15	418_1	PINU.RES	0.487	1148	8474
15	418_1	PINU.STR	0.487	948	6874
15	418_1	POPU.TRE	0.763	1048	6426
15	418_1	QUER.RUB	0.41	1739	13155
15	418_1	THUJ.SPP.ALL	0.379	723	5914
15	418_1	TSUG.CAN	0.33	716	6018
15	418_2	ABIE.BAL	0.487	1019	6983
15	418_2	ACER.RUB	0.537	741	5101
15	418_2	ACER.SAH	0.445	940	7176
15	418_2	BETU.ALL	0.487	809	4989
15	418_2	BETU.PAP	0.598	552	3055
15	418_2	FAGU.GRA	0.41	926	7949
15	418_2	FRAX.AME	0.41	622	4821
15	418_2	LARI.LAR	0.672	314	2668
15	418_2	PICE.GLA	0.445	932	9335
15	418_2	PICE.MAR	0.379	852	8305
15	418_2	PICE.RUB	0.379	1786	10876
15	418_2	PINU.BAN	0.672	1047	7756
15	418_2	PINU.RES	0.487	1092	8725
15	418_2	PINU.STR	0.487	877	6775
15	418_2	POPU.TRE	0.763	986	6216
15	418_2	QUER.RUB	0.41	1610	12734
15	418_2	THUJ.SPP.ALL	0.379	664	5575
15	418_2	TSUG.CAN	0.33	640	6106
15	418_3	ABIE.BAL	0.537	910	6504
15	418_3	ACER.RUB	0.537	632	4938
15	418_3	ACER.SAH	0.445	958	7272
15	418_3	BETU.ALL	0.487	700	4857
15	418_3	BETU.PAP	0.598	474	2893
15	418_3	FAGU.GRA	0.445	838	8181
15	418_3	FRAX.AME	0.487	468	4523
15	418_3	LARI.LAR	0.672	367	2441
15	418_3	PICE.GLA	0.445	789	8627
15	418_3	PICE.MAR	0.379	749	7584
15	418_3	PICE.RUB	0.379	1618	10971
15	418_3	PINU.BAN	0.672	992	7622
15	418_3	PINU.RES	0.537	994	8388
15	418_3	PINU.STR	0.537	780	6614
15	418_3	POPU.TRE	0.763	842	6015
15	418_3	QUER.RUB	0.487	1300	12351
15	418_3	THUJ.SPP.ALL	0.379	647	5547
15	418_3	TSUG.CAN	0.353	571	5697
15	418_4	ABIE.BAL	0.487	968	6798
15	418_4	ACER.RUB	0.487	658	4894
15	418_4	ACER.SAH	0.445	949	7140
15	418_4	BETU.ALL	0.445	754	5020
15	418_4	BETU.PAP	0.598	548	3034
15	418_4	FAGU.GRA	0.41	807	7908
15	418_4	FRAX.AME	0.41	542	4519
15	418_4	LARI.LAR	0.598	296	2615
15	418_4	PICE.GLA	0.487	890	9180
15	418_4	PICE.MAR	0.41	861	8308
15	418_4	PICE.RUB	0.379	1795	10986
15	418_4	PINU.BAN	0.598	1067	7625
15	418_4	PINU.RES	0.487	1002	8387
15	418_4	PINU.STR	0.487	785	6515
15	418_4	POPU.TRE	0.763	935	6212
15	418_4	QUER.RUB	0.41	1486	12568
15	418_4	THUJ.SPP.ALL	0.379	630	5514
15	418_4	TSUG.CAN	0.33	546	5802
15	418_5	ABIE.BAL	0.487	1149	7140
15	418_5	ACER.RUB	0.537	782	5275
15	418_5	ACER.SAH	0.445	1121	7831
15	418_5	BETU.ALL	0.487	835	5199
15	418_5	BETU.PAP	0.598	569	3109
15	418_5	FAGU.GRA	0.445	947	8623
15	418_5	FRAX.AME	0.487	650	4944
15	418_5	LARI.LAR	0.672	327	2773
15	418_5	PICE.GLA	0.445	971	9535
15	418_5	PICE.MAR	0.379	877	8469
15	418_5	PICE.RUB	0.379	1508	11706
15	418_5	PINU.BAN	0.672	1062	7839
15	418_5	PINU.RES	0.537	1095	8626
15	418_5	PINU.STR	0.537	870	6812
15	418_5	POPU.TRE	0.763	1032	6348
15	418_5	QUER.RUB	0.487	1564	13542
15	418_5	THUJ.SPP.ALL	0.379	684	5806
15	418_5	TSUG.CAN	0.353	654	6222
15	421_1	ABIE.BAL	0.537	1016	5683
15	421_1	ACER.RUB	0.537	717	5010
15	421_1	ACER.SAH	0.487	949	6621
15	421_1	BETU.ALL	0.487	746	4932
15	421_1	BETU.PAP	0.763	436	2914
15	421_1	FAGU.GRA	0.445	993	8424
15	421_1	FRAX.AME	0.487	588	4910
15	421_1	LARI.LAR	0.598	252	1979
15	421_1	PICE.GLA	0.445	779	8335
15	421_1	PICE.MAR	0.379	810	6370
15	421_1	PICE.RUB	0.379	963	10201
15	421_1	PINU.BAN	0.598	955	7712
15	421_1	PINU.RES	0.537	1081	8722
15	421_1	PINU.STR	0.537	886	6823
15	421_1	POPU.TRE	0.598	768	5870
15	421_1	QUER.RUB	0.487	941	11798
15	421_1	THUJ.SPP.ALL	0.41	663	5684
15	421_1	TSUG.CAN	0.379	599	5943
15	421_2	ABIE.BAL	0.537	954	5950
15	421_2	ACER.RUB	0.537	713	5098
15	421_2	ACER.SAH	0.487	935	6871
15	421_2	BETU.ALL	0.487	721	5124
15	421_2	BETU.PAP	0.763	479	2942
15	421_2	FAGU.GRA	0.445	1043	8763
